cluster.index	parent.mass.NH4	number.of.spectra.NH4	RTMean.NH4	sum.precursor.intensity..NH4	LibraryID.NH4	SpectrumID.NH4	Smiles.NH4	INCHI.NH4	ProteoSAFeClusterLink.NH4	MetFragScore.NH4	MetFragSMILES.NH4	MetFragID.NH4	FusionScore.NH4	FusionSMILES.NH4	FusionID.NH4	ConsensusScore.NH4	ConsensusSMILES.NH4	ConsensusID.NH4
2424	520.399	1	713.268	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2424									
2426	520.431	1	933.666	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2426									
2428	520.432	1	654.751	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2428									
2429	520.433	1	881.988	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2429									
2430	520.434	1	1012.150	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2430									
2432	520.435	1	629.870	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2432									
2434	520.436	1	933.666	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2434									
2435	520.490	1	1067.030	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2435									
2436	521.252	1	298.396	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2436									
2439	521.254	1	329.504	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2439									
2441	521.288	1	630.228	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2441									
2442	521.397	1	933.750	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2442									
2444	521.403	1	1028.600	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2444									
2448	522.268	1	258.200	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2448									
2449	522.268	1	285.746	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2449									
2450	522.268	1	208.703	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2450									
2451	522.268	1	223.418	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2451									
2452	522.343	1	376.051	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2452									
2454	522.376	1	394.592	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2454	1.0000000,0.9725192	CC1(C)C2CCC3(C)C(CC=C4C5C(C)(C(C)(CCC5(CCC34C)C(=O)O)O)O)C2(C)C(CC1O)O,CC1C2C3=CCC4C(C)(CCC5C(C)(C)C(C(C(C45C)O)O)O)C3(C)CCC2(CCC1(C)O)C(=O)O	C30H48O6_Euphorbia_kansuensis_704,C30H48O6_Euphorbia_kansuensis_703	1,0.916	CC1(C)C2CCC3(C)C(CC=C4C5C(C)(C(C)(CCC5(CCC34C)C(=O)O)O)O)C2(C)C(CC1O)O,CC1C2C3=CCC4C(C)(CCC5C(C)(C)C(C(C(C45C)O)O)O)C3(C)CCC2(CCC1(C)O)C(=O)O	C30H48O6_Euphorbia_kansuensis_704,C30H48O6_Euphorbia_kansuensis_703	1,0.991	CC1(C)C2CCC3(C)C(CC=C4C5C(C)(C(C)(CCC5(CCC34C)C(=O)O)O)O)C2(C)C(CC1O)O,CC1C2C3=CCC4C(C)(CCC5C(C)(C)C(C(C(C45C)O)O)O)C3(C)CCC2(CCC1(C)O)C(=O)O	C30H48O6_Euphorbia_kansuensis_704,C30H48O6_Euphorbia_kansuensis_703
2456	522.377	1	241.788	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2456	1.0000000,0.9654091	CC1(C)C2CCC3(C)C(CC=C4C5C(C)(C(C)(CCC5(CCC34C)C(=O)O)O)O)C2(C)C(CC1O)O,CC1C2C3=CCC4C(C)(CCC5C(C)(C)C(C(C(C45C)O)O)O)C3(C)CCC2(CCC1(C)O)C(=O)O	C30H48O6_Euphorbia_kansuensis_704,C30H48O6_Euphorbia_kansuensis_703				1,0.995	CC1C2C3=CCC4C(C)(CCC5C(C)(C)C(C(C(C45C)O)O)O)C3(C)CCC2(CCC1(C)O)C(=O)O,CC1(C)C2CCC3(C)C(CC=C4C5C(C)(C(C)(CCC5(CCC34C)C(=O)O)O)O)C2(C)C(CC1O)O	C30H48O6_Euphorbia_kansuensis_703,C30H48O6_Euphorbia_kansuensis_704
2457	522.377	1	364.334	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2457	1.0000000,0.9612848	CC1(C)C2CCC3(C)C(CC=C4C5C(C)(C(C)(CCC5(CCC34C)C(=O)O)O)O)C2(C)C(CC1O)O,CC1C2C3=CCC4C(C)(CCC5C(C)(C)C(C(C(C45C)O)O)O)C3(C)CCC2(CCC1(C)O)C(=O)O	C30H48O6_Euphorbia_kansuensis_704,C30H48O6_Euphorbia_kansuensis_703	1,0.908	CC1(C)C2CCC3(C)C(CC=C4C5C(C)(C(C)(CCC5(CCC34C)C(=O)O)O)O)C2(C)C(CC1O)O,CC1C2C3=CCC4C(C)(CCC5C(C)(C)C(C(C(C45C)O)O)O)C3(C)CCC2(CCC1(C)O)C(=O)O	C30H48O6_Euphorbia_kansuensis_704,C30H48O6_Euphorbia_kansuensis_703	1,0.987	CC1(C)C2CCC3(C)C(CC=C4C5C(C)(C(C)(CCC5(CCC34C)C(=O)O)O)O)C2(C)C(CC1O)O,CC1C2C3=CCC4C(C)(CCC5C(C)(C)C(C(C(C45C)O)O)O)C3(C)CCC2(CCC1(C)O)C(=O)O	C30H48O6_Euphorbia_kansuensis_704,C30H48O6_Euphorbia_kansuensis_703
2459	522.378	1	455.453	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2459	1.0000000,0.9629995	CC1(C)C2CCC3(C)C(CC=C4C5C(C)(C(C)(CCC5(CCC34C)C(=O)O)O)O)C2(C)C(CC1O)O,CC1C2C3=CCC4C(C)(CCC5C(C)(C)C(C(C(C45C)O)O)O)C3(C)CCC2(CCC1(C)O)C(=O)O	C30H48O6_Euphorbia_kansuensis_704,C30H48O6_Euphorbia_kansuensis_703				1,0.893	CC1C2C3=CCC4C(C)(CCC5C(C)(C)C(C(C(C45C)O)O)O)C3(C)CCC2(CCC1(C)O)C(=O)O,CC1(C)C2CCC3(C)C(CC=C4C5C(C)(C(C)(CCC5(CCC34C)C(=O)O)O)O)C2(C)C(CC1O)O	C30H48O6_Euphorbia_kansuensis_703,C30H48O6_Euphorbia_kansuensis_704
2462	522.412	1	598.258	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2462									
2465	522.447	1	619.584	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2465									
2466	522.449	1	663.474	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2466									
2473	523.268	1	356.047	0	NCGC00385054-01_C31H38O7_4H-Cyclopenta[a]cyclopropa[f]cycloundecen-4-one,4a,8-bis(acetyloxy)-7-(benzoyloxy)-1,1a,4a,5,6,7,7a,8,9,10,11,11a-dodecahydro-1,1,3,6-tetramethyl-9-methylene-,(1aR,2E,4aR,6S,7S,7aR,8R,11aS)-	CCMSLIB00000852668	C[C@H]1C[C@@]2(OC(C)=O)[C@H]([C@H]1OC(=O)C3=CC=CC=C3)[C@@H](OC(C)=O)C(=C)CC[C@H]4[C@@H](\C=C(C)\C2=O)C4(C)C	InChI=1S/C31H38O7/c1-17-13-14-23-24(30(23,6)7)15-18(2)28(34)31(38-21(5)33)16-19(3)27(25(31)26(17)36-20(4)32)37-29(35)22-11-9-8-10-12-22/h8-12,15,19,23-27H,1,13-14,16H2,2-7H3/b18-15+/t19-,23-,24+,25-,26-,27-,31+/m0/s1	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2473									
2474	523.268	1	459.192	0	NCGC00385054-01_C31H38O7_4H-Cyclopenta[a]cyclopropa[f]cycloundecen-4-one,4a,8-bis(acetyloxy)-7-(benzoyloxy)-1,1a,4a,5,6,7,7a,8,9,10,11,11a-dodecahydro-1,1,3,6-tetramethyl-9-methylene-,(1aR,2E,4aR,6S,7S,7aR,8R,11aS)-	CCMSLIB00000852668	C[C@H]1C[C@@]2(OC(C)=O)[C@H]([C@H]1OC(=O)C3=CC=CC=C3)[C@@H](OC(C)=O)C(=C)CC[C@H]4[C@@H](\C=C(C)\C2=O)C4(C)C	InChI=1S/C31H38O7/c1-17-13-14-23-24(30(23,6)7)15-18(2)28(34)31(38-21(5)33)16-19(3)27(25(31)26(17)36-20(4)32)37-29(35)22-11-9-8-10-12-22/h8-12,15,19,23-27H,1,13-14,16H2,2-7H3/b18-15+/t19-,23-,24+,25-,26-,27-,31+/m0/s1	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2474									
2476	523.304	1	663.792	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2476									
2478	523.376	1	948.540	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2478									
2480	523.412	1	964.978	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2480									
2482	524.226	1	257.932	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2482									
2483	524.286	1	307.124	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2483									
2492	525.284	1	429.605	0	NCGC00381263-01_C31H40O7_3,9-Diacetoxy-2,6,6,13-tetramethyl-12-oxotetracyclo[11.2.1.0~1,10~.0~2,7~]hexadec-8-ylbenzoate	CCMSLIB00000855529	CC(=O)OC1CCC(C)(C)C2C(OC(=O)C3=CC=CC=C3)C(OC(C)=O)C4CC(=O)C5(C)CCC4(C5)C12C	InChI=1S/C31H40O7/c1-18(32)36-23-12-13-28(3,4)26-25(38-27(35)20-10-8-7-9-11-20)24(37-19(2)33)21-16-22(34)29(5)14-15-31(21,17-29)30(23,26)6/h7-11,21,23-26H,12-17H2,1-6H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2492									
2494	525.284	1	321.997	0	NCGC00381263-01_C31H40O7_3,9-Diacetoxy-2,6,6,13-tetramethyl-12-oxotetracyclo[11.2.1.0~1,10~.0~2,7~]hexadec-8-ylbenzoate	CCMSLIB00000855529	CC(=O)OC1CCC(C)(C)C2C(OC(=O)C3=CC=CC=C3)C(OC(C)=O)C4CC(=O)C5(C)CCC4(C5)C12C	InChI=1S/C31H40O7/c1-18(32)36-23-12-13-28(3,4)26-25(38-27(35)20-10-8-7-9-11-20)24(37-19(2)33)21-16-22(34)29(5)14-15-31(21,17-29)30(23,26)6/h7-11,21,23-26H,12-17H2,1-6H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2494									
2495	525.320	1	656.828	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2495									
2496	525.320	1	640.341	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2496									
2499	526.243	1	294.401	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2499									
2500	526.408	1	777.336	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2500									
2507	527.336	1	635.130	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2507									
2511	528.259	1	344.579	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2511									
2513	528.387	1	711.498	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2513									
2514	528.423	1	844.086	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2514									
2515	528.423	1	865.742	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2515									
2516	528.424	1	965.544	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2516									
2518	528.441	1	1049.710	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2518									
2522	529.278	1	598.157	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2522									
2523	529.279	1	502.495	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2523									
2529	529.351	1	855.952	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2529									
2530	529.352	1	788.526	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2530									
2540	530.273	1	355.302	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2540	1	C/C1=C\C(O)C(C)(C)C(CC(O)/C(C)=C/C2C(CC(C)C2OC(C3=CC=CC=C3)=O)(OC(C)=O)C1=O)=O	C29H36O8_Euphorbia_helioscopia_563						
2541	530.310	1	567.907	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2541	1	C/C=C(\C)/C(=O)OCC1=CC2C3C(C)(C)C3(CC(C)C2(C2C=C(C)C(=O)C2(C1)O)O)OC(=O)/C(=C/C)/C	C30H40O7_Euphorbia_cauducifolia_621				1	C/C=C(\C)/C(=O)OCC1=CC2C3C(C)(C)C3(CC(C)C2(C2C=C(C)C(=O)C2(C1)O)O)OC(=O)/C(=C/C)/C	C30H40O7_Euphorbia_cauducifolia_621
2543	530.311	1	541.940	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2543	1	C/C=C(\C)/C(=O)OCC1=CC2C3C(C)(C)C3(CC(C)C2(C2C=C(C)C(=O)C2(C1)O)O)OC(=O)/C(=C/C)/C	C30H40O7_Euphorbia_cauducifolia_621						
2546	530.383	1	866.154	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2546									
2548	530.383	1	779.796	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2548									
2549	530.418	1	980.424	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2549									
2550	530.418	1	948.774	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2550									
2551	530.419	1	1061.770	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2551									
2552	530.420	1	1087.130	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2552									
2553	530.438	1	902.988	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2553									
2558	530.549	1	1085.330	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2558									
2559	531.259	1	348.470	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2559									
2562	531.294	1	489.115	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2562									
2563	531.296	1	467.210	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2563									
2565	531.307	1	765.228	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2565									
2566	531.308	1	765.228	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2566									
2567	531.365	1	825.456	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2567									
2568	531.367	1	891.648	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2568									
2575	531.423	1	1094.030	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2575									
2576	531.423	1	1056.460	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2576									
2581	532.289	1	485.577	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2581									
2582	532.290	1	396.830	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2582									
2584	532.290	1	522.039	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2584									
2586	532.322	1	613.896	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2586	1	CCC/C=C/C=C/C(=O)OC1CC2C(C(C(=C)C(=O)C3(CC(C)C(C3C=C1C)O)OC(=O)C)O)C2(C)C	C30H42O7_Euphorbia_helioscopia_641						
2587	532.346	1	338.138	0	NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoicacid,3-(hexopyranosyloxy)-2-hydroxypropylester,(9Z,12Z,15Z)-	CCMSLIB00000852864	CC\C=C/C/C=C\C\C=C/CCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O	InChI=1S/C27H46O9/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(30)34-19-21(29)20-35-27-26(33)25(32)24(31)22(18-28)36-27/h3-4,6-7,9-10,21-22,24-29,31-33H,2,5,8,11-20H2,1H3/b4-3-,7-6-,10-9-	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2587	1	O[C@H]([C@@H](CO)O[C@@H](OCC(O)COC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)[C@@H]1O)[C@@H]1O	C27H46O9_Euphorbia_peplis_492	1	O[C@H]([C@@H](CO)O[C@@H](OCC(O)COC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)[C@@H]1O)[C@@H]1O	C27H46O9_Euphorbia_peplis_492	1	O[C@H]([C@@H](CO)O[C@@H](OCC(O)COC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)[C@@H]1O)[C@@H]1O	C27H46O9_Euphorbia_peplis_492
2588	532.346	1	323.870	0	NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoicacid,3-(hexopyranosyloxy)-2-hydroxypropylester,(9Z,12Z,15Z)-	CCMSLIB00000852864	CC\C=C/C/C=C\C\C=C/CCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O	InChI=1S/C27H46O9/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(30)34-19-21(29)20-35-27-26(33)25(32)24(31)22(18-28)36-27/h3-4,6-7,9-10,21-22,24-29,31-33H,2,5,8,11-20H2,1H3/b4-3-,7-6-,10-9-	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2588	1	O[C@H]([C@@H](CO)O[C@@H](OCC(O)COC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)[C@@H]1O)[C@@H]1O	C27H46O9_Euphorbia_peplis_492	1	O[C@H]([C@@H](CO)O[C@@H](OCC(O)COC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)[C@@H]1O)[C@@H]1O	C27H46O9_Euphorbia_peplis_492	1	O[C@H]([C@@H](CO)O[C@@H](OCC(O)COC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)[C@@H]1O)[C@@H]1O	C27H46O9_Euphorbia_peplis_492
2592	532.395	1	556.303	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2592									
2593	532.396	1	852.450	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2593									
2594	532.397	1	513.017	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2594									
2595	532.398	1	890.598	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2595									
2599	532.401	1	852.450	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2599									
2601	532.433	1	1143.240	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2601									
2603	532.471	1	1103.560	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2603									
2605	533.384	1	623.166	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2605									
2610	533.398	1	977.495	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2610									
2613	534.305	1	539.277	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2613	1	C/C=C(/C)\C(=O)OC12CC(C)C3(C(C=C(CC4(C3C=C(C)C4=O)O)CO)C1C2(C)COC(=O)C(C)C)O	C29H40O8_Euphorbia_cooperi_581						
2616	534.389	1	584.515	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2616									
2619	534.409	1	584.515	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2619									
2621	534.412	1	935.574	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2621									
2623	534.413	1	489.712	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2623									
2627	534.451	1	1029.770	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2627									
2629	534.486	1	991.868	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2629									
2631	535.303	1	741.067	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2631									
2632	535.412	1	937.463	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2632									
2633	535.412	1	1123.850	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2633									
2634	535.415	1	1036.450	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2634									
2636	535.419	1	1053.480	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2636									
2637	536.264	1	314.727	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2637									
2638	536.284	1	326.830	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2638									
2640	536.285	1	396.961	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2640									
2644	536.393	1	848.450	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2644									
2645	536.394	1	575.131	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2645									
2646	536.394	1	723.810	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=2646									
