cluster.index	parent.mass	number.of.spectra	RTMean	sum.precursor.intensity.	LibraryID	SpectrumID	Smiles	INCHI	ProteoSAFeClusterLink	MetFragScore	MetFragSMILES	MetFragID	FusionScore	FusionSMILES	FusionID	ConsensusScore	ConsensusSMILES	ConsensusID
2267	415.355	1	814.94	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2267									
2268	443.394	1	855.89	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2268									
2269	980.646	1	709.06	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2269									
2270	838.636	1	798.73	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2270									
2271	414.398	1	709.67	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2271									
2275	768.660	1	1027.47	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2275									
2276	682.643	1	1114.87	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2276									
2277	718.645	1	897.53	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2277									
2278	438.500	1	709.82	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2278									
2281	784.632	1	885.37	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2281									
2282	718.647	1	881.71	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2282									
2283	931.604	1	990.81	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2283									
2284	474.427	1	867.85	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2284	1.0000000,0.5140118,0.4776428	CC(C)C(=C)CCC(C)C1CCC2(C)C3CCC4C(C)(CO)C(CCC54CC35CCC12C)O,OC1CCC2(C3)C(CCC4C23CCC5(C)C4(C)CCC5C(C)C/C=C/C(C)(OC)C)C1(C)C,C=C(C)C(C)(CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3)O)O	C31H52O2_Euphorbia_guyoniana_807,C31H52O2_Euphorbia_sessiliflora_810,C31H52O2_Euphorbia_corollata_808				1,0.973,0.787	CC(C)C(=C)CCC(C)C1CCC2(C)C3CCC4C(C)(CO)C(CCC54CC35CCC12C)O,C=C(C)C(C)(CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3)O)O,OC1CCC2(C3)C(CCC4C23CCC5(C)C4(C)CCC5C(C)C/C=C/C(C)(OC)C)C1(C)C	C31H52O2_Euphorbia_guyoniana_807,C31H52O2_Euphorbia_corollata_808,C31H52O2_Euphorbia_sessiliflora_810
2285	509.405	1	808.62	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2285									
2286	866.772	1	820.51	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2286									
2288	758.566	1	860.57	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2288									
2289	630.490	1	746.99	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2289									
2296	803.592	1	889.03	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2296									
2298	800.636	1	820.31	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2298									
2299	846.440	1	44.97	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2299									
2300	429.336	1	673.32	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2300									
2301	488.390	1	777.89	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2301									
2303	555.373	1	549.72	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2303									
2304	445.402	1	724.74	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2304									
2308	486.410	1	571.85	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2308									
2309	425.373	1	1136.12	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2309									
2312	442.368	1	308.14	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2312									
2313	529.428	1	564.74	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2313									
2315	698.638	1	1123.77	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2315									
2316	873.769	1	1050.62	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2316									
2317	784.581	1	780.31	0	SpectralMatchtoArachidonoylthio-PCfromNIST14	CCMSLIB00003140236		N/A	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2317									
2318	559.435	1	577.55	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2318									
2321	425.367	1	592.48	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2321									
2322	756.549	1	678.82	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2322									
2323	756.548	1	675.88	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2323									
2324	798.557	1	538.75	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2324									
2325	716.528	1	585.52	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2325									
2326	730.529	1	664.38	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2326									
2327	688.487	1	624.27	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2327	1	CC1(CCCC2(C)C3CCC4CC3(C(CC12)O)C(=O)C4(CCC1(C2CCC3C4(C)CCCC(C)(CO)C4CC(C3(C2)C1=O)O)O)O)CO	C40H62O8_Croton_tonkinensis_1305				1	CC1(CCCC2(C)C3CCC4CC3(C(CC12)O)C(=O)C4(CCC1(C2CCC3C4(C)CCCC(C)(CO)C4CC(C3(C2)C1=O)O)O)O)CO	C40H62O8_Croton_tonkinensis_1305
2328	717.559	1	577.86	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2328									
2329	858.536	1	450.68	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2329									
2330	754.533	1	612.09	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2330									
2332	820.588	1	707.98	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2332									
2334	884.720	1	939.57	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2334									
2336	828.558	1	573.98	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2336									
2337	975.665	1	678.75	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2337									
2338	181.119	1	41.53	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2338									
2339	840.612	1	709.35	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2339									
2340	745.489	1	550.22	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2340									
2342	887.570	1	1041.66	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2342									
2343	749.528	1	681.91	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2343									
2344	784.585	1	968.28	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2344									
2346	384.387	1	185.28	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2346									
2349	728.514	1	574.80	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2349									
2350	585.421	1	487.60	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2350									
2351	898.732	1	974.08	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2351									
2352	747.511	1	609.77	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2352									
2353	377.283	1	572.66	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2353									
2354	762.487	1	364.30	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2354									
2355	828.532	1	343.60	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2355									
2356	822.607	1	768.87	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2356									
2357	940.702	1	959.08	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2357									
2358	786.487	1	314.54	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2358									
2360	356.354	1	109.40	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2360									
2363	808.586	1	732.04	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2363									
2364	614.563	1	1020.42	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2364									
2365	627.554	1	954.34	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2365									
2368	833.515	1	455.27	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2368									
2369	938.714	1	940.30	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2369									
2370	942.615	1	503.99	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2370									
2372	423.331	1	493.70	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2372									
2373	601.420	1	428.13	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2373									
2374	903.565	1	1019.17	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2374									
2375	756.550	1	731.74	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2375									
2376	854.697	1	994.70	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2376									
2377	864.582	1	654.28	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2377									
2378	694.654	1	1137.88	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2378									
2379	721.498	1	640.53	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2379									
2380	760.222	1	1000.11	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2380									
2385	788.508	1	231.00	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2385									
2392	982.646	1	580.43	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2392									
2393	989.653	1	992.70	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2393									
2394	811.600	1	755.29	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2394									
2395	908.621	1	655.21	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2395									
2396	814.596	1	681.46	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2396									
2397	601.418	1	258.76	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2397									
2402	717.512	1	650.93	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2402									
2404	951.590	1	849.06	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2404									
2405	774.552	1	659.83	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2405									
2406	810.558	1	456.71	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2406									
2407	375.259	1	203.51	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2407									
2408	580.537	1	926.41	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2408									
2410	776.610	1	910.61	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2410									
2411	984.663	1	650.90	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2411									
2413	772.575	1	506.90	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2413									
2415	774.492	1	142.38	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2415									
2417	913.545	1	962.54	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2417									
2418	887.569	1	941.96	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2418									
2419	582.502	1	859.00	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2419									
2420	824.621	1	818.33	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2420									
2422	677.574	1	921.55	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2422									
2423	916.718	1	1035.53	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2423									
2424	583.403	1	266.15	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2424									
2425	806.563	1	662.10	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2425									
2426	886.731	1	987.53	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2426									
2428	532.343	1	56.21	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2428	1	O[C@H]([C@@H](CO)O[C@@H](OCC(O)COC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)[C@@H]1O)[C@@H]1O	C27H46O9_Euphorbia_peplis_492						
2429	876.558	1	469.00	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2429									
2430	838.584	1	631.72	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2430									
2431	583.440	1	848.09	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2431									
2433	442.392	1	888.49	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2433									
2436	814.598	1	706.59	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2436									
2438	808.554	1	396.62	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2438									
2441	854.700	1	926.63	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2441									
2442	812.652	1	876.91	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2442									
2443	942.740	1	1021.58	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2443									
2447	772.565	1	444.08	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2447									
2449	886.735	1	992.87	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2449									
2452	798.617	1	812.83	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2452									
2453	469.365	1	843.70	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2453									
2455	782.641	1	1090.06	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2455									
2456	765.611	1	825.90	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2456									
2457	974.676	1	755.20	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2457									
2458	492.393	1	64.57	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2458									
2462	545.500	1	931.00	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2462									
2468	714.642	1	1176.46	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2468									
2470	594.621	1	1147.81	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2470									
2475	423.393	1	1076.84	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2475									
2476	439.349	1	387.31	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2476									
2477	445.367	1	874.19	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2477									
2478	893.974	1	898.79	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=2478									
